id_cliente,genero,idoso,casado,dependentes,meses_cliente,servico_de_telefone,varias_linhas,servico_de_internet,seguranca_online,backup_online,protecao_de_dispositivo,suporte_tecnico,tv,streaming_de_filmes,contrato,fatura_sem_papel,forma_de_pagamento,cobrancas_mensais,custos_totais,cancelou
0419-YAAPX,masculino,nao,sim,nao,49,sim,nao,fibra optica,nao,sim,nao,nao,sim,nao,mensal,sim,cartao de credito,85.3,4297.95,nao
8413-VONUO,masculino,nao,nao,nao,2,sim,nao,fibra optica,nao,sim,nao,nao,sim,sim,mensal,nao,cheque eletronico,95.65,167.3,sim
0872-CASZJ,masculino,nao,sim,nao,59,sim,sim,DSL,sim,nao,nao,sim,nao,sim,anual,sim,cheque,69.1,4096.9,nao
4726-DLWQN,masculino,sim,nao,nao,50,sim,sim,DSL,sim,sim,nao,nao,sim,nao,mensal,sim,transferencia bancaria,70.35,3454.6,nao
8164-OCKUJ,feminino,nao,sim,sim,59,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,20.6,1286.0,nao
3094-JOJAI,masculino,nao,nao,nao,18,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,74.15,1387.0,nao
9494-MRNYX,masculino,nao,nao,nao,10,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,75.05,786.3,nao
2599-CZABP,masculino,nao,sim,nao,14,sim,nao,DSL,nao,nao,nao,nao,nao,nao,anual,nao,cheque eletronico,44.6,641.25,nao
7945-PRBVF,masculino,nao,nao,nao,35,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,transferencia bancaria,21.45,705.45,nao
4544-RXFMG,masculino,nao,sim,sim,8,sim,nao,DSL,nao,nao,nao,nao,nao,nao,anual,sim,cheque,43.45,345.5,nao
0859-YGKFW,masculino,nao,sim,sim,18,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,transferencia bancaria,20.05,345.9,nao
1150-FTQGN,feminino,nao,sim,sim,60,sim,sim,fibra optica,sim,sim,nao,nao,sim,nao,anual,nao,transferencia bancaria,94.15,5811.8,nao
9223-UCPVT,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,sim,nao,sim,sim,mensal,nao,cheque eletronico,94.4,94.4,sim
7196-LIWRH,feminino,nao,nao,nao,6,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.55,124.45,nao
5448-VWNAM,feminino,nao,nao,sim,19,sim,sim,DSL,sim,sim,nao,sim,sim,nao,mensal,sim,cheque,75.9,1375.6,nao
1177-XZBJL,masculino,nao,sim,sim,53,sim,sim,DSL,sim,sim,nao,sim,nao,nao,anual,nao,transferencia bancaria,64.15,3491.55,nao
3518-FSTWG,masculino,sim,sim,nao,72,sim,sim,fibra optica,sim,sim,sim,nao,sim,sim,bianual,sim,transferencia bancaria,109.55,7920.7,nao
9330-VOFSZ,feminino,nao,sim,nao,60,sim,sim,fibra optica,nao,sim,sim,sim,sim,sim,bianual,sim,cartao de credito,110.8,6640.7,nao
4351-QLCSU,feminino,nao,nao,nao,1,sim,nao,DSL,nao,nao,nao,nao,sim,nao,mensal,sim,cartao de credito,55.0,55.0,sim
0939-EREMR,feminino,nao,nao,sim,13,sim,nao,DSL,nao,nao,sim,sim,nao,nao,mensal,nao,cheque,53.45,718.1,nao
9389-ACWBI,feminino,nao,sim,sim,5,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,cartao de credito,69.95,320.4,nao
5419-JPRRN,masculino,nao,nao,nao,1,sim,sim,fibra optica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,101.45,101.45,sim
3644-QXEHN,masculino,nao,sim,sim,13,sim,nao,fibra optica,nao,nao,sim,nao,sim,sim,mensal,nao,cheque eletronico,97.0,1334.45,nao
2911-IJORQ,masculino,nao,nao,nao,37,sim,sim,DSL,sim,sim,sim,sim,sim,sim,anual,sim,transferencia bancaria,90.6,3358.65,nao
5921-NGYRH,masculino,nao,sim,nao,64,sim,nao,fibra optica,sim,nao,nao,nao,nao,nao,mensal,sim,cheque,73.55,4764.0,nao
2100-BDNSN,feminino,nao,sim,nao,5,sim,sim,DSL,nao,nao,sim,sim,sim,nao,mensal,nao,transferencia bancaria,67.95,350.3,sim
5998-DZLYR,feminino,nao,sim,nao,61,sim,sim,fibra optica,nao,sim,nao,sim,nao,sim,bianual,sim,transferencia bancaria,94.35,5703.0,nao
0488-GSLFR,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.5,69.5,sim
9318-NKNFC,masculino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,18.85,18.85,sim
3985-HOYPM,masculino,nao,nao,nao,26,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,19.4,525.55,nao
9728-FTTVZ,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.2,69.2,sim
9548-LERKT,masculino,nao,sim,nao,24,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.75,483.15,nao
6576-FBXOJ,masculino,nao,sim,nao,17,nao,nao,DSL,nao,nao,sim,sim,sim,sim,anual,nao,cheque eletronico,54.6,934.8,nao
4310-KEDTB,feminino,nao,nao,sim,26,nao,nao,DSL,nao,nao,sim,nao,nao,nao,mensal,sim,cheque,29.8,786.5,nao
7254-IQWOZ,masculino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.65,69.65,sim
2474-BRUCM,masculino,sim,sim,nao,40,sim,sim,fibra optica,sim,nao,nao,nao,sim,sim,mensal,nao,cheque eletronico,101.85,4086.3,sim
4062-HBMOS,masculino,nao,nao,nao,52,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque eletronico,103.05,5364.8,nao
0742-NXBGR,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,sim,sim,nao,nao,nao,mensal,sim,cheque eletronico,82.3,82.3,sim
2676-ISHSF,masculino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.3,20.3,nao
9236-NDUCW,feminino,nao,nao,nao,21,nao,nao,DSL,sim,nao,nao,sim,nao,nao,bianual,nao,cheque,35.1,770.4,nao
4753-PADAS,feminino,nao,sim,nao,67,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,anual,sim,transferencia bancaria,105.7,6816.95,nao
6103-QCKFX,feminino,nao,sim,sim,44,sim,nao,DSL,sim,nao,nao,sim,nao,nao,mensal,nao,transferencia bancaria,56.25,2419.55,nao
7781-EWARA,masculino,nao,sim,sim,70,nao,nao,DSL,nao,sim,sim,sim,sim,sim,anual,nao,cheque eletronico,60.35,4138.7,nao
6110-OHIHY,masculino,nao,nao,nao,3,sim,nao,fibra optica,nao,nao,nao,nao,sim,nao,mensal,nao,cheque eletronico,79.25,267.6,sim
7018-FPXHH,masculino,nao,sim,sim,56,sim,nao,DSL,sim,sim,sim,nao,nao,nao,bianual,sim,transferencia bancaria,59.8,3457.45,nao
5889-LFOLL,feminino,nao,nao,nao,13,sim,sim,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,84.6,1115.2,sim
5708-EVONK,feminino,nao,sim,sim,58,sim,sim,fibra optica,sim,sim,nao,nao,nao,sim,mensal,sim,transferencia bancaria,93.4,5435.6,sim
8708-XPXHZ,feminino,nao,sim,sim,42,sim,sim,fibra optica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,94.2,4186.3,sim
0616-ATFGB,masculino,sim,sim,nao,1,nao,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,25.05,25.05,sim
0572-ZJKLT,feminino,nao,sim,sim,46,sim,sim,fibra optica,sim,nao,sim,sim,nao,sim,bianual,nao,cheque,99.65,4630.2,nao
5135-RDDQL,feminino,nao,sim,sim,63,sim,nao,DSL,sim,nao,nao,nao,nao,nao,bianual,sim,transferencia bancaria,50.65,3221.25,nao
1353-LJWEM,masculino,nao,nao,nao,11,sim,nao,DSL,nao,sim,sim,sim,nao,nao,mensal,sim,cheque eletronico,60.9,688.5,nao
1794-SWWKL,masculino,nao,sim,sim,15,sim,sim,DSL,nao,nao,sim,sim,nao,nao,mensal,sim,transferencia bancaria,59.65,867.1,nao
6166-YIPFO,masculino,nao,sim,nao,72,nao,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,cheque eletronico,64.7,4746.05,nao
7016-BPGEU,feminino,nao,nao,nao,29,nao,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,sim,cartao de credito,25.1,712.85,sim
6876-ADESB,masculino,nao,nao,sim,1,sim,nao,DSL,nao,nao,sim,nao,nao,nao,mensal,nao,cheque eletronico,48.95,48.95,sim
9332-GYWLO,feminino,nao,sim,sim,6,sim,nao,DSL,nao,nao,nao,nao,sim,nao,mensal,nao,cheque eletronico,54.85,355.1,nao
1963-SVUCV,masculino,nao,nao,nao,1,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,45.3,45.3,sim
4184-VODJZ,masculino,nao,sim,sim,63,sim,sim,fibra optica,nao,sim,nao,nao,nao,sim,anual,sim,cheque eletronico,91.35,5764.7,nao
0220-EBGCE,masculino,nao,nao,nao,2,sim,nao,fibra optica,nao,nao,sim,nao,nao,sim,mensal,sim,cheque eletronico,85.85,167.3,sim
1092-WPIVQ,feminino,nao,sim,sim,18,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,25.1,428.45,nao
7233-IOQNP,feminino,nao,sim,nao,43,nao,nao,DSL,sim,nao,nao,sim,nao,nao,mensal,nao,transferencia bancaria,34.0,1505.35,nao
2834-JKOOW,feminino,nao,nao,nao,15,nao,nao,DSL,sim,sim,sim,sim,nao,nao,anual,nao,cheque,45.9,693.45,nao
2754-VDLTR,masculino,nao,nao,sim,10,sim,sim,fibra optica,nao,nao,nao,nao,sim,sim,mensal,nao,cheque eletronico,95.2,930.4,sim
2400-FEQME,masculino,nao,sim,sim,55,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,20.5,1177.95,nao
3190-XFANI,masculino,nao,nao,sim,49,sim,sim,fibra optica,nao,nao,nao,sim,sim,sim,anual,sim,transferencia bancaria,100.6,5069.65,sim
7551-DACSP,masculino,nao,sim,sim,6,sim,nao,DSL,nao,sim,sim,nao,nao,nao,mensal,sim,cheque,55.3,324.25,sim
4957-SREEC,masculino,nao,sim,sim,70,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,20.35,1458.1,nao
7235-NXZCP,masculino,sim,nao,nao,2,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,74.85,156.4,sim
0230-UBYPQ,masculino,sim,sim,nao,63,nao,nao,DSL,sim,nao,nao,sim,nao,nao,anual,nao,transferencia bancaria,36.1,2298.9,nao
4923-ADWXJ,feminino,nao,nao,nao,25,sim,nao,DSL,nao,sim,nao,sim,nao,sim,mensal,sim,transferencia bancaria,65.8,1679.65,nao
1763-KUAAW,feminino,sim,nao,nao,18,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,transferencia bancaria,20.35,369.6,nao
1104-TNLZA,masculino,sim,sim,nao,28,sim,sim,fibra optica,nao,sim,nao,sim,sim,sim,mensal,sim,cheque eletronico,105.8,2998.0,nao
5195-KPUNQ,feminino,sim,nao,nao,53,sim,nao,fibra optica,sim,sim,nao,sim,nao,sim,anual,sim,cheque,96.75,5206.55,nao
0520-FDVVT,masculino,nao,nao,nao,35,sim,nao,fibra optica,nao,sim,sim,nao,sim,sim,anual,sim,transferencia bancaria,102.35,3626.1,sim
3439-GVUSX,masculino,nao,nao,nao,1,nao,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,24.4,24.4,nao
1444-VVSGW,masculino,nao,sim,nao,70,sim,sim,fibra optica,sim,sim,sim,sim,sim,sim,anual,nao,cartao de credito,115.65,7968.85,sim
5712-PTIWW,masculino,nao,nao,nao,2,sim,nao,fibra optica,nao,nao,sim,sim,nao,nao,mensal,sim,cheque eletronico,79.85,152.45,sim
5949-HGVJL,feminino,nao,sim,nao,26,sim,nao,DSL,nao,sim,nao,sim,sim,sim,mensal,sim,cheque eletronico,73.05,1959.5,nao
5203-XEHAX,feminino,nao,nao,nao,34,sim,nao,DSL,sim,sim,nao,nao,nao,sim,anual,nao,cheque eletronico,64.35,2053.05,nao
1635-HDGFT,feminino,nao,nao,sim,19,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,20.5,398.55,nao
3315-TOTBP,masculino,nao,nao,nao,15,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,76.0,1130.85,sim
8050-XGRVL,feminino,nao,sim,sim,62,sim,nao,DSL,sim,nao,sim,nao,nao,nao,anual,nao,cartao de credito,54.75,3425.35,nao
6661-HBGWL,feminino,sim,nao,nao,42,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,transferencia bancaria,104.75,4323.45,sim
1518-VOWAV,feminino,nao,nao,nao,9,sim,nao,DSL,sim,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,74.65,703.55,sim
9828-QHFBK,masculino,nao,nao,nao,24,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,51.15,1275.7,nao
3908-MKIMJ,masculino,sim,sim,nao,68,nao,nao,DSL,sim,sim,sim,nao,nao,nao,bianual,sim,cheque eletronico,41.95,2965.75,nao
5012-YSPJJ,masculino,nao,sim,sim,31,sim,nao,DSL,nao,nao,sim,sim,nao,nao,mensal,nao,cheque,54.35,1647.0,nao
5909-ECHUI,feminino,nao,nao,nao,1,sim,nao,DSL,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,56.25,56.25,sim
1309-BXVOQ,masculino,nao,sim,nao,21,sim,sim,fibra optica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque eletronico,106.1,2249.95,sim
6728-VOIFY,feminino,nao,sim,nao,63,sim,nao,fibra optica,nao,sim,nao,nao,sim,sim,anual,sim,cheque eletronico,96.0,6109.75,nao
9317-WZPGV,feminino,sim,nao,nao,2,sim,nao,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia bancaria,79.75,159.4,sim
4891-NLUBA,feminino,nao,sim,sim,61,nao,nao,DSL,nao,sim,sim,sim,sim,sim,bianual,sim,transferencia bancaria,61.45,3751.15,nao
2856-HYAPG,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,68.65,68.65,sim
8969-PRHFK,masculino,nao,nao,nao,18,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,19.65,411.25,nao
0661-KQHNK,feminino,nao,sim,sim,6,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cartao de credito,19.0,105.5,nao
8709-KRDVL,feminino,nao,nao,nao,33,sim,sim,fibra optica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,100.0,3320.6,nao
4488-PSYCG,masculino,nao,nao,nao,16,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia bancaria,20.25,327.45,sim
1427-VERSM,feminino,nao,sim,nao,56,sim,nao,fibra optica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque eletronico,98.7,5669.5,nao
9801-NOSHQ,masculino,nao,nao,sim,23,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,19.8,465.45,nao
6339-YPSAH,masculino,nao,nao,nao,9,sim,nao,fibra optica,nao,nao,sim,nao,nao,nao,mensal,sim,cheque eletronico,73.8,704.3,nao
3621-CEOVK,feminino,sim,sim,nao,14,sim,sim,fibra optica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,100.2,1369.8,sim
6906-ANDWJ,masculino,nao,sim,sim,15,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia bancaria,74.9,1107.25,sim
2159-TURXX,masculino,nao,nao,nao,5,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cartao de credito,20.05,95.55,nao
1548-FEHVL,masculino,nao,sim,nao,61,sim,sim,fibra optica,sim,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,106.2,6375.2,nao
3795-CAWEX,masculino,nao,sim,sim,70,sim,sim,fibra optica,sim,sim,sim,sim,sim,sim,bianual,sim,cartao de credito,116.55,8152.3,nao
6215-NQCPY,masculino,nao,nao,nao,15,sim,sim,fibra optica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,99.7,1566.75,nao
5647-URDKA,masculino,nao,sim,sim,8,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.7,130.25,nao
2229-DPMBI,feminino,nao,sim,sim,8,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.5,162.15,nao
9626-WEQRM,feminino,nao,nao,nao,4,nao,nao,DSL,sim,nao,nao,nao,nao,nao,mensal,sim,cheque,29.15,110.05,nao
2188-SXWVT,feminino,nao,nao,nao,34,sim,nao,DSL,sim,sim,nao,nao,nao,nao,anual,nao,cheque,55.0,1885.15,nao
6258-PVZWJ,masculino,nao,sim,nao,68,sim,sim,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,cartao de credito,90.8,6302.85,nao
1094-BKOSX,feminino,nao,sim,sim,45,nao,nao,DSL,nao,sim,sim,sim,nao,sim,anual,nao,transferencia bancaria,51.0,2264.5,nao
6969-MVBAI,feminino,sim,nao,nao,9,sim,sim,fibra optica,nao,nao,sim,nao,sim,nao,mensal,sim,cheque eletronico,90.1,816.8,nao
2978-XXSOG,feminino,nao,nao,nao,22,sim,sim,DSL,sim,nao,nao,sim,nao,nao,mensal,sim,cheque,59.05,1253.5,nao
2342-CKIAO,feminino,nao,nao,nao,2,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.3,41.2,nao
6953-PBDIN,masculino,nao,sim,nao,70,sim,sim,DSL,nao,sim,sim,sim,sim,nao,bianual,nao,transferencia bancaria,72.95,5265.55,nao
3898-BSJYF,feminino,nao,nao,sim,10,sim,sim,DSL,sim,nao,sim,sim,nao,sim,anual,nao,cartao de credito,73.55,693.3,nao
3938-YFPXD,masculino,nao,nao,nao,72,sim,sim,DSL,sim,nao,sim,sim,sim,sim,bianual,nao,cartao de credito,84.3,5997.1,nao
7696-AMHOD,feminino,nao,sim,sim,49,sim,nao,DSL,nao,sim,sim,nao,sim,sim,anual,nao,cartao de credito,78.0,3824.2,nao
2453-SAFNS,feminino,sim,nao,nao,54,sim,sim,DSL,nao,sim,nao,sim,sim,nao,anual,nao,cheque,72.1,3886.05,nao
9558-IHEZX,feminino,nao,nao,nao,71,sim,sim,fibra optica,sim,sim,sim,nao,sim,sim,bianual,sim,cartao de credito,106.75,7283.25,nao
9617-UDPEU,feminino,nao,nao,nao,22,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,sim,cheque,19.25,412.55,nao
6340-DACFT,feminino,nao,sim,sim,50,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,20.55,1070.25,nao
4955-VCWBI,feminino,nao,sim,sim,43,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,20.0,817.95,nao
6813-GZQCG,feminino,nao,sim,sim,45,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,sim,cartao de credito,24.65,1171.3,nao
7426-GSWPO,masculino,sim,nao,nao,64,sim,sim,fibra optica,sim,sim,nao,nao,sim,sim,mensal,sim,transferencia bancaria,103.5,6548.65,nao
3389-KTRXV,feminino,nao,sim,sim,23,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,23.85,625.65,nao
3118-UHVVQ,feminino,nao,sim,nao,68,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,25.8,1911.5,nao
1031-IIDEO,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,70.85,70.85,sim
5832-XKAES,masculino,nao,nao,nao,2,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao de credito,69.8,134.7,sim
3205-MXZRA,masculino,nao,nao,nao,26,sim,nao,DSL,nao,nao,nao,sim,sim,nao,anual,nao,cartao de credito,59.45,1507.0,nao
4701-AHWMW,masculino,nao,sim,nao,55,nao,nao,DSL,nao,nao,sim,sim,sim,sim,mensal,sim,transferencia bancaria,54.55,2978.3,sim
8317-BVKSO,masculino,nao,nao,nao,14,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,20.05,299.3,nao
5702-KVQRD,masculino,nao,sim,nao,71,sim,nao,DSL,sim,nao,sim,sim,sim,sim,bianual,sim,cheque eletronico,82.55,5832.65,nao
0083-PIVIK,masculino,nao,nao,nao,64,sim,sim,DSL,sim,sim,sim,sim,sim,nao,anual,nao,cheque eletronico,81.25,5567.55,nao
9210-IAHGH,feminino,nao,nao,nao,7,sim,nao,DSL,nao,nao,nao,sim,sim,sim,mensal,sim,cartao de credito,70.75,450.8,sim
6169-PGNCD,feminino,nao,nao,nao,57,sim,nao,DSL,sim,sim,sim,sim,sim,nao,bianual,sim,cartao de credito,74.3,4166.35,nao
0023-XUOPT,feminino,nao,sim,nao,13,sim,sim,fibra optica,nao,sim,sim,nao,sim,nao,mensal,nao,cheque eletronico,94.1,1215.6,sim
4592-IWTJI,feminino,nao,sim,sim,3,nao,nao,DSL,sim,nao,nao,nao,nao,nao,mensal,nao,cartao de credito,29.7,91.7,sim
4909-JOUPP,masculino,sim,sim,nao,72,sim,sim,fibra optica,nao,sim,sim,sim,sim,sim,bianual,nao,cartao de credito,109.7,7898.45,nao
4657-FWVFY,feminino,nao,sim,sim,40,sim,sim,fibra optica,nao,sim,sim,nao,sim,nao,mensal,sim,cartao de credito,96.35,3915.4,nao
2257-BOVXD,masculino,nao,sim,nao,14,sim,sim,DSL,nao,nao,nao,sim,sim,nao,mensal,sim,cartao de credito,66.6,979.5,nao
7729-JTEEC,masculino,nao,sim,sim,2,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,44.5,90.05,nao
7632-MNYOY,masculino,sim,nao,nao,66,sim,sim,fibra optica,nao,sim,sim,sim,sim,sim,anual,nao,cartao de credito,110.9,7432.05,sim
6518-LGAOV,feminino,nao,sim,nao,38,sim,sim,fibra optica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque eletronico,105.0,4026.4,sim
7242-QZLXF,masculino,nao,nao,sim,1,nao,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,25.3,25.3,sim
4576-CSAJH,masculino,nao,nao,nao,22,sim,nao,DSL,nao,sim,nao,sim,nao,nao,anual,sim,cartao de credito,55.15,1193.05,sim
1000-AJSLD,masculino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,20.1,20.1,sim
9696-RMYBA,masculino,nao,nao,nao,5,sim,nao,fibra optica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque,80.1,398.55,nao
8690-UPCZI,masculino,nao,sim,sim,29,sim,sim,DSL,sim,nao,nao,sim,sim,nao,anual,nao,transferencia bancaria,69.05,1958.45,nao
1062-LHZOD,masculino,nao,sim,sim,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,69.9,69.9,sim
9770-LXDBK,feminino,nao,nao,nao,3,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.4,63.15,nao
4086-WITJG,masculino,nao,sim,sim,71,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,19.7,1301.1,nao
8344-WFMFH,masculino,nao,nao,sim,9,sim,nao,DSL,nao,sim,nao,nao,nao,nao,mensal,sim,cheque eletronico,50.1,484.05,nao
9600-NAXZN,masculino,nao,nao,nao,43,sim,sim,fibra optica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,101.4,4528.0,sim
8822-KNBHV,feminino,nao,nao,nao,48,sim,sim,DSL,sim,sim,sim,nao,sim,sim,anual,sim,cartao de credito,83.45,3887.85,nao
8404-FYDIB,masculino,nao,nao,nao,26,sim,sim,fibra optica,sim,sim,nao,nao,nao,nao,mensal,sim,cartao de credito,86.65,2208.75,nao
2791-SFVEW,feminino,nao,nao,nao,9,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia bancaria,20.15,238.15,nao
6457-USBER,masculino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,80.8,80.8,sim
6762-NSODU,feminino,nao,sim,sim,46,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,19.4,958.15,nao
4662-EKDPQ,masculino,nao,nao,nao,2,sim,sim,DSL,nao,nao,nao,nao,nao,sim,mensal,nao,transferencia bancaria,62.05,118.3,sim
9248-OJYKK,masculino,sim,nao,nao,1,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,76.45,76.45,sim
9888-ZCUMM,masculino,nao,sim,sim,64,nao,nao,DSL,sim,nao,sim,sim,sim,sim,bianual,sim,transferencia bancaria,60.05,3845.45,nao
3398-FSHON,feminino,sim,nao,nao,12,sim,sim,fibra optica,nao,sim,nao,nao,sim,nao,mensal,sim,cheque eletronico,91.3,1094.5,sim
3319-DWOEP,masculino,sim,sim,nao,6,sim,nao,fibra optica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,95.75,573.75,sim
1074-WVEVG,feminino,nao,sim,nao,59,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,20.35,1267.0,nao
9979-RGMZT,feminino,nao,nao,nao,7,sim,nao,fibra optica,nao,sim,nao,nao,sim,sim,anual,sim,cheque,94.05,633.45,nao
6437-UDQJM,feminino,sim,sim,nao,72,sim,sim,DSL,sim,sim,sim,nao,sim,sim,bianual,sim,cartao de credito,84.1,6129.65,nao
1226-IENZN,masculino,sim,nao,nao,16,sim,nao,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,78.75,1218.25,nao
2108-GLPQB,masculino,nao,sim,nao,25,sim,sim,DSL,nao,nao,sim,nao,nao,nao,mensal,nao,cartao de credito,55.55,1405.3,nao
9259-PACGQ,feminino,nao,sim,nao,34,sim,sim,DSL,sim,sim,nao,sim,nao,nao,mensal,nao,cheque eletronico,62.65,2274.9,sim
4415-IJZTP,feminino,nao,nao,nao,1,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,74.5,74.5,sim
1465-VINDH,feminino,nao,sim,sim,10,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,cartao de credito,102.1,1068.85,sim
5474-LAMUQ,masculino,nao,sim,nao,24,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,20.1,533.9,nao
3468-DRVQJ,feminino,nao,sim,sim,10,sim,sim,DSL,sim,sim,nao,nao,sim,nao,anual,nao,cheque eletronico,70.3,676.15,nao
1122-YJBCS,masculino,nao,sim,nao,69,sim,nao,DSL,sim,sim,nao,nao,nao,nao,anual,sim,cartao de credito,53.65,3804.4,nao
4990-ALDGW,masculino,nao,nao,nao,57,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,20.75,1118.8,nao
