idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
40.0,technician,married,tertiary,1063.0,yes,yes,19.0,aug,264.0,2.0,no
37.0,technician,married,secondary,0.0,yes,yes,15.0,jul,101.0,3.0,no
30.0,blue-collar,married,secondary,282.0,yes,yes,23.0,may,148.0,2.0,no
51.0,management,married,tertiary,1394.0,yes,no,5.0,aug,115.0,1.0,no
27.0,technician,single,secondary,16.0,no,no,19.0,may,193.0,1.0,no
35.0,blue-collar,married,secondary,975.0,yes,no,16.0,jul,102.0,1.0,no
47.0,admin.,married,tertiary,12276.0,no,no,20.0,jun,77.0,5.0,no
29.0,blue-collar,married,secondary,313.0,yes,no,20.0,apr,172.0,2.0,no
52.0,admin.,married,secondary,1648.0,yes,no,19.0,nov,172.0,3.0,no
43.0,admin.,single,secondary,6.0,no,no,4.0,feb,58.0,1.0,no
,blue-collar,married,primary,1127.0,yes,no,13.0,may,43.0,1.0,no
54.0,blue-collar,married,secondary,1070.0,no,no,18.0,nov,373.0,4.0,no
59.0,,married,secondary,1040.0,no,no,5.0,aug,123.0,2.0,no
51.0,blue-collar,married,secondary,50.0,yes,yes,6.0,may,121.0,1.0,no
32.0,management,married,tertiary,62.0,yes,no,13.0,nov,45.0,1.0,no
42.0,blue-collar,married,secondary,-755.0,yes,yes,2.0,jun,312.0,1.0,no
46.0,blue-collar,married,secondary,4707.0,yes,no,23.0,may,93.0,8.0,no
30.0,technician,single,secondary,925.0,no,no,20.0,nov,240.0,1.0,no
42.0,management,divorced,primary,0.0,yes,no,19.0,nov,73.0,5.0,no
39.0,blue-collar,married,primary,867.0,yes,no,7.0,may,481.0,1.0,no
,management,single,tertiary,-201.0,yes,no,22.0,aug,81.0,4.0,no
35.0,blue-collar,married,secondary,120.0,yes,no,28.0,may,245.0,2.0,no
34.0,admin.,married,secondary,61.0,no,yes,5.0,may,21.0,1.0,no
42.0,technician,divorced,secondary,0.0,yes,no,28.0,may,471.0,2.0,no
57.0,management,married,primary,687.0,yes,yes,21.0,jul,107.0,3.0,no
38.0,management,single,tertiary,38.0,no,no,20.0,aug,105.0,2.0,no
29.0,blue-collar,single,secondary,2806.0,no,no,15.0,oct,294.0,1.0,no
46.0,management,married,secondary,-27.0,yes,no,6.0,may,289.0,1.0,no
48.0,management,married,tertiary,2498.0,no,no,14.0,aug,98.0,2.0,no
33.0,technician,married,secondary,390.0,no,no,13.0,aug,460.0,2.0,no
59.0,admin.,single,secondary,-423.0,yes,yes,20.0,apr,84.0,1.0,no
23.0,technician,single,secondary,1587.0,yes,yes,14.0,may,502.0,2.0,no
37.0,blue-collar,married,secondary,288.0,yes,no,5.0,may,159.0,6.0,no
40.0,technician,single,secondary,822.0,yes,yes,29.0,jan,155.0,2.0,no
44.0,blue-collar,divorced,secondary,-222.0,yes,no,27.0,may,112.0,3.0,no
37.0,blue-collar,single,secondary,197.0,yes,no,16.0,may,251.0,3.0,no
28.0,services,single,secondary,159.0,yes,no,12.0,may,345.0,2.0,no
39.0,technician,single,secondary,681.0,yes,no,5.0,jun,170.0,1.0,no
57.0,retired,divorced,primary,0.0,no,yes,24.0,jul,125.0,2.0,no
38.0,blue-collar,single,,495.0,yes,no,8.0,may,297.0,1.0,no
60.0,blue-collar,married,secondary,414.0,no,no,4.0,feb,147.0,1.0,no
38.0,management,divorced,tertiary,151.0,yes,no,17.0,jul,50.0,1.0,no
26.0,student,single,secondary,2572.0,yes,no,5.0,may,620.0,1.0,no
32.0,blue-collar,married,secondary,320.0,yes,no,6.0,may,198.0,2.0,no
35.0,management,single,tertiary,304.0,yes,no,19.0,nov,274.0,2.0,no
30.0,management,single,secondary,1299.0,no,no,14.0,aug,515.0,2.0,no
37.0,blue-collar,married,secondary,740.0,yes,no,7.0,may,434.0,3.0,no
36.0,blue-collar,married,secondary,537.0,no,yes,7.0,jul,206.0,6.0,no
34.0,admin.,single,secondary,1581.0,yes,yes,20.0,may,52.0,11.0,no
28.0,blue-collar,married,secondary,708.0,yes,no,6.0,jun,339.0,5.0,no
37.0,blue-collar,married,primary,178.0,yes,yes,9.0,jun,72.0,1.0,no
,services,single,secondary,671.0,yes,no,7.0,may,193.0,3.0,no
34.0,blue-collar,married,primary,3.0,yes,no,8.0,may,26.0,1.0,no
28.0,technician,single,secondary,981.0,yes,no,24.0,jul,225.0,1.0,no
38.0,technician,married,tertiary,1042.0,yes,no,4.0,feb,419.0,2.0,no
80.0,retired,married,primary,1021.0,no,no,26.0,feb,37.0,1.0,no
59.0,retired,married,secondary,1035.0,yes,yes,5.0,aug,223.0,1.0,no
54.0,management,married,tertiary,1114.0,yes,no,21.0,nov,1195.0,2.0,no
29.0,blue-collar,single,tertiary,98.0,no,no,10.0,aug,170.0,2.0,no
39.0,technician,married,secondary,24.0,yes,no,28.0,jan,79.0,4.0,no
30.0,technician,single,secondary,486.0,no,no,28.0,jan,335.0,3.0,no
41.0,services,divorced,secondary,727.0,yes,no,11.0,may,246.0,1.0,no
48.0,technician,married,secondary,-205.0,yes,yes,9.0,jul,112.0,1.0,no
26.0,blue-collar,married,secondary,895.0,yes,no,4.0,feb,820.0,3.0,no
55.0,admin.,married,primary,319.0,no,no,21.0,nov,124.0,3.0,no
36.0,admin.,single,secondary,206.0,yes,no,8.0,may,183.0,1.0,no
,services,married,secondary,-414.0,yes,no,6.0,may,1369.0,3.0,no
35.0,blue-collar,married,primary,-1489.0,yes,yes,29.0,may,177.0,1.0,no
30.0,management,married,tertiary,0.0,no,no,7.0,aug,74.0,1.0,no
26.0,blue-collar,single,secondary,249.0,yes,no,29.0,jan,235.0,3.0,no
32.0,management,married,tertiary,927.0,no,no,8.0,oct,282.0,1.0,no
43.0,blue-collar,divorced,primary,515.0,yes,no,18.0,nov,182.0,1.0,no
48.0,admin.,married,secondary,1060.0,yes,no,20.0,apr,87.0,2.0,no
49.0,technician,married,secondary,308.0,no,no,27.0,jul,266.0,5.0,no
34.0,blue-collar,married,secondary,808.0,yes,yes,17.0,jul,20.0,3.0,no
27.0,blue-collar,single,primary,431.0,yes,no,15.0,may,286.0,2.0,no
,admin.,single,secondary,396.0,yes,no,19.0,may,104.0,1.0,no
35.0,technician,single,secondary,-89.0,yes,no,15.0,may,75.0,1.0,no
40.0,admin.,married,secondary,-253.0,yes,no,9.0,jul,177.0,1.0,no
39.0,services,married,secondary,0.0,yes,no,20.0,may,793.0,2.0,no
19.0,student,single,,60.0,no,no,14.0,aug,253.0,1.0,no
40.0,services,married,secondary,695.0,yes,no,11.0,may,270.0,1.0,no
25.0,admin.,single,tertiary,1141.0,yes,no,5.0,may,718.0,1.0,no
38.0,technician,divorced,tertiary,791.0,yes,no,26.0,may,89.0,2.0,no
,blue-collar,married,primary,1381.0,no,no,19.0,oct,1020.0,1.0,no
27.0,services,married,secondary,0.0,yes,no,23.0,jul,198.0,13.0,no
40.0,technician,married,secondary,-28.0,yes,yes,30.0,may,289.0,2.0,no
56.0,management,married,tertiary,412.0,no,no,20.0,nov,179.0,6.0,no
33.0,management,married,tertiary,310.0,no,no,29.0,aug,179.0,2.0,no
52.0,blue-collar,married,secondary,1319.0,no,no,30.0,apr,37.0,2.0,no
33.0,blue-collar,married,secondary,0.0,yes,yes,28.0,jul,83.0,12.0,no
38.0,services,married,secondary,-314.0,yes,no,28.0,may,66.0,2.0,no
27.0,services,married,secondary,511.0,yes,no,30.0,jun,85.0,5.0,no
54.0,retired,married,secondary,-152.0,yes,yes,26.0,may,14.0,11.0,no
35.0,admin.,married,secondary,907.0,no,yes,2.0,jul,97.0,4.0,no
41.0,blue-collar,single,primary,22.0,yes,no,14.0,may,152.0,1.0,no
28.0,blue-collar,single,secondary,0.0,no,yes,31.0,jul,11.0,21.0,no
55.0,management,divorced,tertiary,8044.0,yes,no,11.0,may,175.0,5.0,no
56.0,admin.,single,secondary,1854.0,yes,no,7.0,may,45.0,1.0,no
33.0,blue-collar,single,secondary,1794.0,yes,no,12.0,may,360.0,1.0,no
42.0,technician,married,secondary,2.0,no,no,29.0,may,249.0,2.0,no
34.0,student,single,,2321.0,no,no,9.0,nov,600.0,2.0,no
35.0,technician,single,secondary,144.0,no,no,22.0,jul,163.0,2.0,no
46.0,technician,divorced,secondary,1.0,yes,yes,26.0,may,200.0,3.0,no
,self-employed,single,secondary,762.0,no,no,11.0,aug,312.0,3.0,no
48.0,self-employed,married,tertiary,16.0,yes,yes,18.0,nov,214.0,1.0,no
38.0,technician,married,secondary,20.0,no,no,2.0,feb,147.0,1.0,no
47.0,services,married,secondary,2070.0,yes,yes,26.0,may,136.0,1.0,no
48.0,management,married,tertiary,308.0,yes,no,14.0,jul,125.0,5.0,no
57.0,technician,married,,1617.0,yes,no,7.0,may,96.0,2.0,no
30.0,admin.,married,secondary,39.0,yes,no,28.0,jul,101.0,3.0,no
39.0,blue-collar,married,primary,332.0,yes,no,8.0,may,277.0,3.0,no
,management,single,tertiary,713.0,no,no,28.0,aug,162.0,1.0,no
44.0,blue-collar,married,secondary,2885.0,yes,no,30.0,may,63.0,3.0,no
38.0,services,married,secondary,968.0,yes,no,6.0,apr,272.0,1.0,no
58.0,,married,tertiary,4150.0,no,no,6.0,jun,363.0,1.0,no
42.0,management,married,tertiary,687.0,no,no,11.0,aug,667.0,2.0,no
33.0,management,married,secondary,333.0,no,no,28.0,aug,80.0,6.0,no
55.0,retired,married,primary,1821.0,no,no,8.0,aug,224.0,2.0,no
34.0,blue-collar,married,secondary,-436.0,yes,no,26.0,may,317.0,1.0,no
30.0,,single,,6929.0,no,no,19.0,nov,341.0,1.0,no
35.0,technician,single,secondary,126.0,no,no,22.0,aug,112.0,2.0,no
35.0,technician,married,secondary,2019.0,yes,yes,18.0,nov,83.0,2.0,no
56.0,retired,married,secondary,878.0,no,no,20.0,jun,123.0,3.0,no
27.0,management,single,tertiary,6791.0,no,no,22.0,mar,174.0,2.0,no
39.0,self-employed,divorced,secondary,0.0,yes,no,23.0,may,210.0,2.0,no
36.0,admin.,married,secondary,110.0,yes,no,4.0,feb,185.0,1.0,no
35.0,self-employed,married,secondary,28.0,no,yes,2.0,jul,159.0,3.0,no
34.0,,single,primary,443.0,no,no,30.0,jan,10.0,1.0,no
28.0,unemployed,single,primary,236.0,no,no,6.0,feb,460.0,3.0,no
37.0,technician,married,secondary,2707.0,yes,no,16.0,jul,109.0,1.0,no
57.0,technician,married,secondary,1753.0,yes,no,7.0,may,539.0,1.0,no
34.0,services,married,secondary,1182.0,yes,no,28.0,may,124.0,1.0,no
38.0,management,single,tertiary,427.0,yes,no,18.0,nov,253.0,1.0,no
48.0,technician,married,primary,788.0,no,no,9.0,jul,36.0,2.0,no
35.0,admin.,married,secondary,0.0,no,no,7.0,jul,78.0,11.0,no
40.0,blue-collar,married,primary,-509.0,yes,no,23.0,may,298.0,1.0,no
48.0,services,divorced,primary,-110.0,no,yes,19.0,jun,164.0,2.0,no
54.0,blue-collar,married,primary,244.0,yes,no,29.0,jul,337.0,2.0,no
49.0,services,divorced,secondary,933.0,no,yes,29.0,jul,92.0,33.0,no
38.0,technician,married,tertiary,940.0,no,no,12.0,aug,191.0,7.0,no
44.0,entrepreneur,married,tertiary,1631.0,yes,no,17.0,nov,81.0,1.0,no
44.0,unemployed,married,secondary,-505.0,yes,no,3.0,jun,113.0,11.0,no
60.0,admin.,married,secondary,7336.0,no,no,31.0,mar,494.0,1.0,no
55.0,services,single,secondary,-40.0,yes,no,12.0,may,178.0,2.0,no
27.0,student,single,primary,25.0,no,no,28.0,aug,8.0,1.0,no
33.0,management,single,secondary,0.0,no,no,20.0,may,190.0,2.0,no
32.0,technician,married,secondary,5.0,yes,no,17.0,nov,114.0,1.0,no
51.0,blue-collar,married,secondary,-92.0,yes,no,4.0,jun,28.0,4.0,no
44.0,admin.,married,secondary,497.0,yes,no,3.0,feb,321.0,3.0,no
49.0,blue-collar,married,primary,2356.0,no,yes,14.0,jul,236.0,2.0,no
42.0,blue-collar,married,secondary,3.0,yes,no,12.0,may,118.0,1.0,no
35.0,services,married,secondary,128.0,yes,no,12.0,may,136.0,1.0,no
32.0,admin.,married,tertiary,390.0,yes,yes,5.0,may,100.0,1.0,no
39.0,technician,single,secondary,300.0,no,no,10.0,sep,315.0,6.0,no
54.0,technician,married,secondary,827.0,no,yes,20.0,jun,294.0,2.0,no
35.0,technician,married,tertiary,25.0,no,no,27.0,aug,219.0,2.0,no
41.0,technician,single,primary,340.0,yes,no,13.0,may,262.0,1.0,no
35.0,management,married,tertiary,867.0,yes,no,20.0,nov,298.0,2.0,no
41.0,blue-collar,married,secondary,140.0,yes,no,29.0,jan,636.0,2.0,no
36.0,technician,married,secondary,3.0,no,no,20.0,aug,100.0,4.0,no
51.0,self-employed,married,secondary,4920.0,no,no,2.0,jun,392.0,2.0,no
59.0,,single,secondary,3237.0,no,no,6.0,jun,100.0,3.0,no
44.0,blue-collar,married,primary,0.0,yes,yes,21.0,nov,32.0,2.0,no
49.0,admin.,married,secondary,1096.0,yes,no,17.0,apr,609.0,1.0,no
37.0,admin.,single,tertiary,869.0,no,no,30.0,jul,60.0,8.0,no
60.0,technician,divorced,tertiary,1900.0,yes,no,29.0,may,77.0,3.0,no
40.0,management,married,tertiary,413.0,yes,no,14.0,may,150.0,1.0,no
27.0,blue-collar,married,primary,-588.0,no,no,13.0,may,531.0,2.0,no
34.0,,married,secondary,0.0,no,no,21.0,aug,398.0,2.0,no
41.0,technician,married,secondary,2490.0,yes,no,21.0,may,115.0,2.0,no
39.0,services,married,secondary,20928.0,no,no,14.0,may,1166.0,1.0,no
34.0,admin.,married,secondary,560.0,yes,no,5.0,may,198.0,3.0,no
38.0,blue-collar,divorced,secondary,0.0,yes,no,11.0,may,580.0,1.0,no
56.0,blue-collar,married,primary,826.0,yes,no,21.0,jul,853.0,1.0,no
42.0,services,married,secondary,115.0,yes,yes,17.0,apr,161.0,1.0,no
47.0,student,single,,107.0,no,no,15.0,jul,119.0,8.0,no
32.0,blue-collar,married,secondary,320.0,yes,yes,3.0,feb,22.0,4.0,no
37.0,blue-collar,married,secondary,-399.0,yes,yes,3.0,jun,21.0,3.0,no
25.0,student,single,secondary,703.0,no,no,5.0,may,1100.0,3.0,no
29.0,technician,divorced,secondary,328.0,yes,yes,4.0,feb,25.0,1.0,no
48.0,management,divorced,tertiary,148.0,no,no,12.0,aug,152.0,2.0,no
39.0,self-employed,single,tertiary,2298.0,yes,yes,20.0,apr,13.0,2.0,no
,blue-collar,married,secondary,64.0,yes,no,18.0,jul,302.0,3.0,no
28.0,management,single,tertiary,4013.0,yes,no,4.0,jun,386.0,1.0,no
32.0,management,married,tertiary,0.0,no,no,9.0,may,280.0,1.0,no
35.0,technician,married,tertiary,633.0,yes,yes,2.0,feb,76.0,3.0,no
51.0,admin.,married,,-1137.0,yes,yes,11.0,may,567.0,3.0,no
32.0,blue-collar,married,primary,902.0,yes,no,27.0,may,106.0,2.0,no
30.0,blue-collar,married,secondary,2850.0,no,no,8.0,may,181.0,2.0,no
54.0,management,married,tertiary,313.0,yes,no,5.0,may,83.0,2.0,no
41.0,blue-collar,married,secondary,923.0,yes,no,14.0,may,249.0,2.0,no
35.0,admin.,single,primary,8.0,yes,no,16.0,may,148.0,18.0,no
44.0,technician,married,secondary,945.0,yes,no,4.0,aug,190.0,1.0,no
58.0,management,married,tertiary,2261.0,yes,no,3.0,jun,1361.0,1.0,no
43.0,blue-collar,married,primary,18.0,yes,no,14.0,may,131.0,2.0,no
52.0,blue-collar,married,secondary,5828.0,yes,no,13.0,may,276.0,2.0,no
60.0,retired,married,primary,6307.0,yes,no,11.0,jun,362.0,1.0,no
32.0,management,single,tertiary,537.0,no,no,29.0,may,187.0,3.0,no
41.0,blue-collar,married,secondary,393.0,yes,yes,10.0,jul,122.0,1.0,no
54.0,blue-collar,divorced,primary,215.0,yes,no,4.0,jun,71.0,5.0,no
30.0,blue-collar,single,secondary,132.0,yes,no,16.0,may,329.0,1.0,no
36.0,technician,single,secondary,35.0,no,no,29.0,aug,493.0,2.0,no
27.0,admin.,single,secondary,125.0,no,no,21.0,jul,104.0,1.0,no
32.0,technician,single,secondary,129.0,yes,no,7.0,may,213.0,1.0,no
34.0,management,married,tertiary,0.0,no,no,6.0,aug,139.0,2.0,no
43.0,admin.,married,secondary,315.0,no,no,23.0,jul,129.0,2.0,no
43.0,services,married,primary,2567.0,yes,no,14.0,may,109.0,1.0,no
,management,divorced,tertiary,883.0,yes,no,19.0,nov,168.0,1.0,no
37.0,technician,married,secondary,1120.0,yes,no,30.0,may,103.0,5.0,no
51.0,technician,divorced,secondary,0.0,yes,no,28.0,may,463.0,2.0,no
52.0,blue-collar,married,secondary,1117.0,yes,no,13.0,may,365.0,1.0,no
57.0,blue-collar,married,secondary,773.0,yes,yes,18.0,jun,97.0,8.0,no
32.0,technician,single,tertiary,390.0,yes,no,23.0,may,85.0,1.0,no
47.0,admin.,married,secondary,1358.0,yes,no,14.0,may,80.0,4.0,no
,management,married,tertiary,216.0,no,no,22.0,jul,47.0,1.0,no
27.0,blue-collar,single,secondary,317.0,yes,no,20.0,may,16.0,10.0,no
,blue-collar,single,primary,2369.0,yes,no,18.0,may,87.0,1.0,no
36.0,admin.,divorced,tertiary,125.0,yes,no,26.0,may,172.0,1.0,no
44.0,blue-collar,married,primary,6.0,no,no,10.0,jul,338.0,9.0,no
34.0,blue-collar,married,primary,15841.0,yes,no,20.0,apr,423.0,5.0,no
32.0,,married,primary,51.0,yes,no,12.0,may,324.0,1.0,no
52.0,management,married,secondary,0.0,yes,yes,27.0,may,62.0,13.0,no
60.0,retired,divorced,primary,-79.0,yes,yes,29.0,jan,192.0,1.0,no
30.0,services,single,secondary,1881.0,no,yes,26.0,jun,29.0,1.0,no
48.0,blue-collar,married,primary,456.0,yes,yes,19.0,may,289.0,1.0,no
39.0,management,married,primary,1873.0,no,no,9.0,jun,161.0,2.0,no
59.0,management,divorced,tertiary,0.0,yes,no,31.0,jul,52.0,8.0,no
42.0,admin.,married,secondary,445.0,yes,no,7.0,may,202.0,2.0,no
77.0,retired,married,secondary,2123.0,no,no,4.0,feb,141.0,4.0,no
29.0,technician,married,secondary,767.0,yes,no,5.0,feb,253.0,1.0,no
49.0,technician,divorced,secondary,229.0,no,no,8.0,aug,219.0,2.0,no
57.0,retired,married,secondary,3783.0,yes,no,6.0,jun,198.0,3.0,no
37.0,blue-collar,married,secondary,140.0,yes,yes,7.0,may,490.0,1.0,no
35.0,technician,married,secondary,6.0,yes,no,11.0,may,204.0,2.0,no
63.0,retired,divorced,secondary,859.0,no,no,13.0,feb,92.0,1.0,no
37.0,technician,married,secondary,261.0,no,no,29.0,aug,301.0,4.0,no
37.0,services,married,secondary,50.0,yes,no,8.0,may,352.0,3.0,no
52.0,admin.,married,secondary,-462.0,yes,no,9.0,feb,172.0,5.0,no
60.0,retired,married,secondary,0.0,no,no,5.0,aug,143.0,3.0,no
36.0,technician,married,secondary,283.0,yes,yes,27.0,jun,56.0,2.0,no
48.0,self-employed,married,secondary,91.0,no,no,21.0,aug,136.0,8.0,no
47.0,entrepreneur,married,tertiary,0.0,no,no,18.0,nov,103.0,2.0,no
56.0,management,divorced,tertiary,442.0,no,no,28.0,may,77.0,3.0,no
45.0,blue-collar,married,secondary,0.0,no,no,30.0,jul,25.0,2.0,no
,,married,secondary,1182.0,yes,no,7.0,sep,82.0,1.0,no
56.0,blue-collar,married,secondary,316.0,yes,no,19.0,may,27.0,1.0,no
59.0,technician,married,secondary,316.0,no,no,14.0,aug,200.0,4.0,no
34.0,management,married,tertiary,402.0,no,no,26.0,may,147.0,1.0,no
45.0,unemployed,single,primary,8725.0,no,no,8.0,jul,286.0,2.0,no
32.0,technician,married,,102.0,yes,no,21.0,may,12.0,11.0,no
60.0,self-employed,married,secondary,0.0,no,no,6.0,jun,97.0,1.0,no
54.0,blue-collar,divorced,secondary,615.0,no,yes,20.0,nov,230.0,1.0,no
41.0,services,married,secondary,0.0,yes,no,5.0,may,114.0,2.0,no
44.0,blue-collar,married,secondary,3060.0,yes,no,20.0,apr,87.0,2.0,no
40.0,technician,married,secondary,990.0,yes,no,6.0,feb,252.0,3.0,no
40.0,services,divorced,primary,1937.0,yes,no,2.0,jun,86.0,1.0,no
29.0,technician,married,secondary,428.0,no,no,14.0,jul,131.0,4.0,no
28.0,technician,married,secondary,655.0,yes,no,9.0,may,179.0,2.0,no
35.0,management,married,tertiary,16.0,no,no,19.0,nov,185.0,1.0,no
33.0,management,married,tertiary,2044.0,yes,no,15.0,may,102.0,3.0,no
33.0,management,single,tertiary,20.0,no,no,21.0,aug,329.0,2.0,no
50.0,retired,married,primary,29.0,no,no,20.0,jun,135.0,5.0,no
56.0,management,married,primary,-155.0,yes,no,17.0,nov,282.0,1.0,no
37.0,management,single,tertiary,340.0,no,no,11.0,aug,90.0,4.0,no
,technician,married,secondary,1776.0,no,no,18.0,jun,443.0,7.0,no
27.0,blue-collar,single,secondary,23.0,no,no,26.0,feb,590.0,2.0,no
46.0,technician,married,secondary,863.0,yes,no,3.0,feb,67.0,3.0,no
36.0,blue-collar,divorced,secondary,7051.0,no,yes,15.0,jul,106.0,13.0,no
37.0,admin.,married,secondary,1049.0,no,no,31.0,jul,126.0,5.0,no
28.0,admin.,married,tertiary,174.0,yes,yes,11.0,feb,56.0,1.0,no
40.0,blue-collar,married,primary,137.0,no,yes,10.0,jul,214.0,1.0,no
48.0,blue-collar,married,primary,783.0,no,yes,6.0,aug,90.0,2.0,no
46.0,services,married,primary,116.0,yes,no,18.0,may,267.0,4.0,no
39.0,technician,married,primary,2118.0,yes,no,17.0,apr,266.0,2.0,no
37.0,management,single,tertiary,10269.0,yes,no,18.0,may,28.0,2.0,no
26.0,admin.,single,secondary,141.0,yes,no,18.0,may,19.0,4.0,no
35.0,blue-collar,divorced,primary,13.0,no,yes,9.0,jul,364.0,1.0,no
37.0,management,single,tertiary,0.0,no,no,7.0,jul,643.0,3.0,no
32.0,entrepreneur,married,secondary,1996.0,yes,no,18.0,nov,271.0,1.0,no
,admin.,single,secondary,1129.0,yes,no,18.0,may,145.0,3.0,no
36.0,,single,tertiary,561.0,no,no,6.0,jun,274.0,2.0,no
36.0,management,married,tertiary,539.0,no,no,11.0,aug,176.0,1.0,no
38.0,services,married,secondary,-349.0,yes,no,20.0,apr,111.0,2.0,no
45.0,admin.,married,secondary,6971.0,no,no,22.0,may,119.0,1.0,no
58.0,,married,tertiary,497.0,no,no,11.0,jun,138.0,5.0,no
34.0,management,married,tertiary,362.0,yes,no,30.0,may,38.0,3.0,no
51.0,blue-collar,married,primary,4497.0,yes,no,15.0,may,276.0,3.0,no
38.0,technician,single,tertiary,2496.0,no,no,17.0,jun,193.0,1.0,no
73.0,retired,married,secondary,2850.0,no,no,8.0,oct,512.0,1.0,no
57.0,technician,married,primary,0.0,no,no,5.0,jun,58.0,8.0,no
45.0,management,married,tertiary,1199.0,no,no,3.0,feb,221.0,2.0,no
34.0,technician,divorced,tertiary,66.0,no,yes,5.0,feb,102.0,1.0,no
48.0,admin.,married,,3756.0,no,no,14.0,aug,65.0,10.0,no
39.0,blue-collar,single,secondary,1170.0,no,no,6.0,jun,383.0,1.0,no
35.0,technician,married,tertiary,944.0,no,no,8.0,aug,351.0,2.0,no
58.0,management,divorced,tertiary,50.0,yes,no,3.0,jun,109.0,4.0,no
36.0,management,single,tertiary,171.0,no,no,17.0,jun,398.0,4.0,no
43.0,services,married,secondary,122.0,yes,no,5.0,may,355.0,2.0,no
34.0,blue-collar,divorced,secondary,1780.0,yes,no,2.0,jun,187.0,9.0,no
52.0,technician,married,secondary,136.0,no,no,28.0,aug,88.0,5.0,no
36.0,,married,secondary,179.0,no,no,8.0,aug,14.0,8.0,no
32.0,blue-collar,single,secondary,232.0,no,no,13.0,dec,232.0,1.0,no
23.0,student,single,tertiary,82.0,no,no,4.0,may,289.0,4.0,no
57.0,blue-collar,married,primary,630.0,yes,no,29.0,may,52.0,1.0,no
43.0,blue-collar,married,primary,1202.0,no,no,30.0,may,295.0,1.0,no
33.0,admin.,single,tertiary,867.0,yes,no,14.0,apr,247.0,1.0,no
45.0,management,divorced,tertiary,6200.0,no,no,29.0,jul,103.0,2.0,no
,admin.,single,secondary,-422.0,yes,no,18.0,may,64.0,2.0,no
41.0,self-employed,single,,426.0,yes,no,19.0,jun,75.0,1.0,no
47.0,management,divorced,tertiary,107.0,no,no,15.0,may,246.0,1.0,no
39.0,services,divorced,secondary,-96.0,yes,yes,12.0,may,38.0,6.0,no
47.0,blue-collar,married,secondary,581.0,yes,no,26.0,aug,79.0,6.0,no
57.0,technician,married,secondary,402.0,yes,no,6.0,may,153.0,3.0,no
52.0,blue-collar,married,secondary,555.0,yes,no,12.0,may,314.0,2.0,no
45.0,admin.,married,secondary,67.0,no,no,5.0,feb,326.0,2.0,no
42.0,management,married,tertiary,72.0,yes,no,20.0,apr,124.0,2.0,no
32.0,self-employed,married,secondary,1942.0,yes,no,30.0,may,84.0,9.0,no
,technician,single,secondary,373.0,no,no,22.0,aug,346.0,5.0,no
25.0,blue-collar,single,secondary,84.0,yes,no,18.0,may,6.0,2.0,no
30.0,technician,married,secondary,394.0,no,no,22.0,aug,216.0,13.0,no
33.0,blue-collar,married,primary,925.0,no,no,20.0,nov,884.0,3.0,no
29.0,blue-collar,married,secondary,0.0,yes,no,11.0,may,116.0,6.0,no
55.0,retired,married,secondary,6690.0,no,no,30.0,apr,534.0,1.0,no
51.0,admin.,married,secondary,4178.0,yes,no,30.0,may,556.0,1.0,no
68.0,retired,married,secondary,20723.0,yes,no,28.0,apr,318.0,2.0,no
29.0,services,single,secondary,887.0,no,no,4.0,feb,343.0,1.0,no
